,title,address,city,state,postal_code,price,facts and features,real estate provider,url,bed,bath,sqft,property_type,latlng
1496,Co-op For Sale,(Undisclosed Address),San Francisco,CA,94109,1050000.0,"1 bd , 1 ba , -- sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94109/2091135742_zpid/,1.0,1.0,,coop,
1500,Auction,479 Los Palmos Dr,San Francisco,CA,94127,948000.0,"2 bds , 1 ba , 1,024 sqft",,https://www.zillow.com/homedetails/479-Los-Palmos-Dr-San-Francisco-CA-94127/15136329_zpid/,2.0,1.0,1024.0,auction,"(37.7344054116748, -122.452234314106)"
1501,House For Sale,96 Brentwood Ave,San Francisco,CA,94127,1495000.0,"2 bds , 2 ba , 2,196 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/96-Brentwood-Ave-San-Francisco-CA-94127/15137667_zpid/,2.0,2.0,2196.0,house,"(37.7343184646252, -122.45629164458)"
1502,House For Sale,140 Edgehill Way,San Francisco,CA,94127,1298000.0,"2 bds , 2 ba , 1,587 sqft",,https://www.zillow.com/homedetails/140-Edgehill-Way-San-Francisco-CA-94127/15134201_zpid/,2.0,2.0,1587.0,house,"(37.742922, -122.460474)"
1503,House For Sale,510 Los Palmos Dr,San Francisco,CA,94127,1199000.0,"3 bds , 1.5 ba , 1,565 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/510-Los-Palmos-Dr-San-Francisco-CA-94127/15136394_zpid/,3.0,1.5,1565.0,house,"(37.734346699331, -122.453228370474)"
1508,Condo For Sale,73 Pearl St,San Francisco,CA,94103,945555.0,"2 bds , 2 ba , 937 sqft",Pacific Union International,https://www.zillow.com/homedetails/73-Pearl-St-San-Francisco-CA-94103/2105479039_zpid/,2.0,2.0,937.0,condo,"(37.7702265, -122.42376)"
1517,Apartment For Sale,301 Langton St # 4,San Francisco,CA,94103,899000.0,"1 bd , 1.5 ba , 1,220 sqft",Climb Real Estate,https://www.zillow.com/homedetails/301-Langton-St-4-San-Francisco-CA-94103/80753483_zpid/,1.0,1.5,1220.0,apartment,"(37.7738126, -122.4051092)"
1533,Condo For Sale,1651 Page St,San Francisco,CA,94117,1995000.0,"3 bds , 2 ba , 1,692 sqft",,https://www.zillow.com/homedetails/1651-Page-St-San-Francisco-CA-94117/119685576_zpid/,3.0,2.0,1692.0,condo,"(37.7707503061224, -122.447943142857)"
1535,Apartment For Sale,400 Fillmore St,San Francisco,CA,94117,5350000.0,"Studio , -- ba , 7,790 sqft",Colliers International,https://www.zillow.com/homedetails/400-Fillmore-St-San-Francisco-CA-94117/2091132823_zpid/,0.0,,7790.0,apartment,"(37.7732053, -122.4305563)"
1539,Apartment For Sale,680 Haight St,San Francisco,CA,94117,2995000.0,"Studio , -- ba , 5,200 sqft",Colliers International,https://www.zillow.com/homedetails/680-Haight-St-San-Francisco-CA-94117/67447645_zpid/,0.0,,5200.0,apartment,"(37.7718437, -122.4334144)"
1541,House For Sale,540 Fillmore St,San Francisco,CA,94117,3395000.0,"3 bds , 3.5 ba , 3,865 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/540-Fillmore-St-San-Francisco-CA-94117/15078628_zpid/,3.0,3.5,3865.0,house,"(37.774388, -122.430803326531)"
1546,House For Sale,115 Magnolia St,San Francisco,CA,94123,1795000.0,"3 bds , 2 ba , 1,398 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/115-Magnolia-St-San-Francisco-CA-94123/63196572_zpid/,3.0,2.0,1398.0,house,"(37.8006475714286, -122.433192)"
1549,Condo For Sale,3245 Steiner St,San Francisco,CA,94123,1795000.0,"2 bds , 2 ba , -- sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/3245-Steiner-St-San-Francisco-CA-94123/2091043377_zpid/,2.0,2.0,,condo,"(37.7993403636364, -122.437740545455)"
1555,House For Sale,2764 Greenwich St,San Francisco,CA,94123,8995000.0,"4 bds , 5 ba , 4,712 sqft",,https://www.zillow.com/homedetails/2764-Greenwich-St-San-Francisco-CA-94123/15080258_zpid/,4.0,5.0,4712.0,house,"(37.7978499795918, -122.445183102041)"
1556,Condo For Sale,1251 Francisco St,San Francisco,CA,94123,1399000.0,"2 bds , 1.5 ba , 1,170 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/1251-Francisco-St-San-Francisco-CA-94123/2118027658_zpid/,2.0,1.5,1170.0,condo,"(37.8030128979592, -122.425787163265)"
1576,House For Sale,2659 23rd Ave,San Francisco,CA,94116,1385000.0,"4 bds , 2 ba , 1,730 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2659-23rd-Ave-San-Francisco-CA-94116/15125237_zpid/,4.0,2.0,1730.0,house,"(37.7380478571429, -122.47975422449)"
1577,House For Sale,2617 31st Ave,San Francisco,CA,94116,1498000.0,"4 bds , 3 ba , 2,100 sqft",Founders Real Estate Svcs.,https://www.zillow.com/homedetails/2617-31st-Ave-San-Francisco-CA-94116/15125015_zpid/,4.0,3.0,2100.0,house,"(37.7384915489829, -122.488394770177)"
1578,House For Sale,1933 Ulloa St,San Francisco,CA,94116,949000.0,"3 bds , 1 ba , 1,325 sqft",,https://www.zillow.com/homedetails/1933-Ulloa-St-San-Francisco-CA-94116/15123254_zpid/,3.0,1.0,1325.0,house,"(37.74092995, -122.477241814273)"
1581,House For Sale,1986 18th Ave,San Francisco,CA,94116,1838000.0,"3 bds , 4 ba , 2,393 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1986-18th-Ave-San-Francisco-CA-94116/15114865_zpid/,3.0,4.0,2393.0,house,"(37.7508833673469, -122.475065714286)"
1584,House For Sale,30 Winter Pl,San Francisco,CA,94133,2300000.0,"3 bds , 2.5 ba , 1,625 sqft",Vanguard Properties,https://www.zillow.com/homedetails/30-Winter-Pl-San-Francisco-CA-94133/15065883_zpid/,3.0,2.5,1625.0,house,"(37.7998522916667, -122.412016)"
1590,Condo For Sale,1934 Leavenworth St,San Francisco,CA,94133,1249000.0,"2 bds , 1 ba , 1,200 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1934-Leavenworth-St-San-Francisco-CA-94133/2127476352_zpid/,2.0,1.0,1200.0,condo,"(37.7990837240243, -122.417234992069)"
1591,Condo For Sale,369 Green St,San Francisco,CA,94133,448000.0,"Studio , 1 ba , -- sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/369-Green-St-San-Francisco-CA-94133/2093913149_zpid/,0.0,1.0,,condo,"(37.7998680909091, -122.405440090909)"
1597,Condo For Sale,37 Midway St APT 5,San Francisco,CA,94133,1549000.0,"2 bds , 2.5 ba , 1,440 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/37-Midway-St-APT-5-San-Francisco-CA-94133/15063427_zpid/,2.0,2.5,1440.0,condo,
1605,Condo For Sale,2121 Taylor St APT 4,San Francisco,CA,94133,1495000.0,"2 bds , 2 ba , 1,300 sqft",,https://www.zillow.com/homedetails/2121-Taylor-St-APT-4-San-Francisco-CA-94133/15064722_zpid/,2.0,2.0,1300.0,condo,
1606,Condo For Sale,1035 Vallejo St,San Francisco,CA,94133,3750000.0,"3 bds , 3 ba , 2,189 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/1035-Vallejo-St-San-Francisco-CA-94133/15066786_zpid/,3.0,3.0,2189.0,condo,"(37.7977664482759, -122.414590827586)"
1607,Condo For Sale,1750 Taylor St APT 405,San Francisco,CA,94133,6995000.0,"3 bds , 4 ba , 3,280 sqft",,https://www.zillow.com/homedetails/1750-Taylor-St-APT-405-San-Francisco-CA-94133/63196077_zpid/,3.0,4.0,3280.0,condo,
1608,Lot/Land For Sale,202 Union St,San Francisco,CA,94133,200000.0,"1,467 sqft lot",,https://www.zillow.com/homedetails/202-Union-St-San-Francisco-CA-94133/2097422943_zpid/,,,1467.0,lot,"(37.8012969249317, -122.403024600546)"
1610,Condo For Sale,555 Fulton St #434,San Francisco,CA,94102,1140000.0,"2 bds , 2 ba , 837 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/555-Fulton-St-434-San-Francisco-CA-94102/2091552717_zpid/,2.0,2.0,837.0,condo,"(37.7783433265306, -122.425871163265)"
1612,Condo For Sale,8 Buchanan St UNIT 903,San Francisco,CA,94102,1495000.0,"2 bds , 2 ba , 948 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-903-San-Francisco-CA-94102/2091151978_zpid/,2.0,2.0,948.0,condo,
1613,Condo For Sale,601 Van Ness Ave APT 147,San Francisco,CA,94102,527500.0,"Studio , 1 ba , 594 sqft",KG Real Estate Services,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-147-San-Francisco-CA-94102/15077671_zpid/,0.0,1.0,594.0,condo,
1614,House For Sale,555 Fulton St #334,San Francisco,CA,94102,926000.0,"Studio , -- ba , 711 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/555-Fulton-St-334-San-Francisco-CA-94102/2091552235_zpid/,0.0,,711.0,house,"(37.7783433265306, -122.425871163265)"
1631,House For Sale,2517 19th St,San Francisco,CA,94110,3399000.0,"5 bds , 4.25 ba , 3,200 sqft",Ackerman Realty Group,https://www.zillow.com/homedetails/2517-19th-St-San-Francisco-CA-94110/15150042_zpid/,5.0,4.25,3200.0,house,"(37.7605631428571, -122.407325326531)"
1636,House For Sale,373 Moultrie St,San Francisco,CA,94110,1295000.0,"2 bds , 1 ba , 1,024 sqft",Redmond Realty,https://www.zillow.com/homedetails/373-Moultrie-St-San-Francisco-CA-94110/15162365_zpid/,2.0,1.0,1024.0,house,"(37.7394274897959, -122.415761591837)"
1637,Apartment For Sale,1183 Hampshire St,San Francisco,CA,94110,997500.0,"Studio , -- ba , 2,320 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1183-Hampshire-St-San-Francisco-CA-94110/2094897555_zpid/,0.0,,2320.0,apartment,"(37.7532568979592, -122.407221714286)"
1639,Condo For Sale,3149 Folsom St,San Francisco,CA,94110,1195000.0,"2 bds , 1 ba , 1,251 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/3149-Folsom-St-San-Francisco-CA-94110/114314074_zpid/,2.0,1.0,1251.0,condo,"(37.7836503, -122.3991175)"
1640,Condo For Sale,3634 20th St APT 3,San Francisco,CA,94110,899000.0,"1 bd , 1 ba , 1,108 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/3634-20th-St-APT-3-San-Francisco-CA-94110/69819105_zpid/,1.0,1.0,1108.0,condo,
1641,House For Sale,57 Nebraska St,San Francisco,CA,94110,1499000.0,"4 bds , 2 ba , 1,785 sqft",Optimum Realty,https://www.zillow.com/homedetails/57-Nebraska-St-San-Francisco-CA-94110/15162168_zpid/,4.0,2.0,1785.0,house,"(37.740469, -122.410341)"
1642,Condo For Sale,334 Alemany Blvd APT 3,San Francisco,CA,94110,475000.0,"1 bd , 1 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/334-Alemany-Blvd-APT-3-San-Francisco-CA-94110/2122855931_zpid/,1.0,1.0,,condo,
1646,Condo For Sale,185 16th Ave,San Francisco,CA,94118,940000.0,"2 bds , 1 ba , 976 sqft",Core7 Real Estate,https://www.zillow.com/homedetails/185-16th-Ave-San-Francisco-CA-94118/116157360_zpid/,2.0,1.0,976.0,condo,"(37.7846687142857, -122.475499571429)"
1648,Condo For Sale,330 2nd Ave # 3,San Francisco,CA,94118,1088800.0,"3 bds , 2 ba , 1,199 sqft",,https://www.zillow.com/homedetails/330-2nd-Ave-3-San-Francisco-CA-94118/69819964_zpid/,3.0,2.0,1199.0,condo,"(37.782524755102, -122.459989795918)"
1649,Condo For Sale,125 9th Ave,San Francisco,CA,94118,1280000.0,"2 bds , 1 ba , 1,550 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/125-9th-Ave-San-Francisco-CA-94118/2091062432_zpid/,2.0,1.0,1550.0,condo,"(37.786009, -122.467964346939)"
1650,Condo For Sale,123 9th Ave,San Francisco,CA,94118,1319000.0,"2 bds , 1 ba , 1,600 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/123-9th-Ave-San-Francisco-CA-94118/2091063229_zpid/,2.0,1.0,1600.0,condo,"(37.786042, -122.467966734694)"
1651,Apartment For Sale,123-125 9TH Ave,SAN FRANCISCO,CA,94118,2599000.0,"Studio , -- ba , 3,504 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/123-125-9TH-Ave-San-Francisco-CA-94118/15089775_zpid/,0.0,,3504.0,apartment,"(37.786042, -122.467966734694)"
1653,Condo For Sale,360 Locust St APT 1,San Francisco,CA,94118,849000.0,"2 bds , 1 ba , -- sqft",Compass,https://www.zillow.com/homedetails/360-Locust-St-APT-1-San-Francisco-CA-94118/2113826156_zpid/,2.0,1.0,,condo,
1656,For Sale by Owner,555 2nd Ave,San Francisco,CA,94118,2500000.0,"6 bds , 2 ba , 2,700 sqft",,https://www.zillow.com/homedetails/555-2nd-Ave-San-Francisco-CA-94118/15094581_zpid/,6.0,2.0,2700.0,,"(37.7782695102041, -122.459890530612)"
1662,House For Sale,34 Maple St,San Francisco,CA,94118,25000000.0,"9 bds , 8 ba , 11,700 sqft",,https://www.zillow.com/homedetails/34-Maple-St-San-Francisco-CA-94118/2092327614_zpid/,9.0,8.0,11700.0,house,"(37.7900696666667, -122.455728333333)"
1664,Coming Soon,3527 21st St,San Francisco,CA,94114,2460000.0,"4 bds , 3 ba , 2,300 sqft",,https://www.zillow.com/homedetails/3527-21st-St-San-Francisco-CA-94114/15146099_zpid/,4.0,3.0,2300.0,coming,"(37.7564786428571, -122.426373928571)"
1672,Condo For Sale,771 14th St,San Francisco,CA,94114,599000.0,"2 bds , 1 ba , -- sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/771-14th-St-San-Francisco-CA-94114/2090951540_zpid/,2.0,1.0,,condo,"(37.7675454, -122.4304728)"
1674,House For Sale,541 Diamond St,San Francisco,CA,94114,1795000.0,"2 bds , 2 ba , 1,000 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/541-Diamond-St-San-Francisco-CA-94114/15130839_zpid/,2.0,2.0,1000.0,house,"(37.7537645, -122.436442666667)"
1675,House For Sale,69 Beaver St,San Francisco,CA,94114,1995000.0,"3 bds , 2 ba , 1,780 sqft",The Agency,https://www.zillow.com/homedetails/69-Beaver-St-San-Francisco-CA-94114/15143625_zpid/,3.0,2.0,1780.0,house,"(37.76480095, -122.434691309106)"
1677,Condo For Sale,4150 17th St APT 33,San Francisco,CA,94114,1695000.0,"2 bds , 2 ba , 1,763 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/4150-17th-St-APT-33-San-Francisco-CA-94114/15127598_zpid/,2.0,2.0,1763.0,condo,
1680,Condo For Sale,633-635 Castro St # 633,San Francisco,CA,94114,1095000.0,"2 bds , 2 ba , 1,470 sqft",Coldwell Banker Residential Brokerage - San Francisco Market Street,https://www.zillow.com/homedetails/633-635-Castro-St-633-San-Francisco-CA-94114/2091153144_zpid/,2.0,2.0,1470.0,condo,"(37.75874825, -122.43469775)"
1687,Apartment For Sale,465-469 Castro St,SAN FRANCISCO,CA,94114,4788000.0,"Studio , -- ba , 5,390 sqft",Coldwell Banker Residential Brokerage - San Francisco Sunset,https://www.zillow.com/homedetails/465-469-Castro-St-San-Francisco-CA-94114/15144377_zpid/,0.0,,5390.0,apartment,"(37.7615541797885, -122.434956702828)"
1699,Condo For Sale,2365 Bush St,San Francisco,CA,94115,1949000.0,"3 bds , 2 ba , 1,668 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/2365-Bush-St-San-Francisco-CA-94115/15075754_zpid/,3.0,2.0,1668.0,condo,"(37.7865983265306, -122.436114183673)"
1700,Condo For Sale,1781 Turk St,San Francisco,CA,94115,1095000.0,"3 bds , 1.5 ba , 1,450 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1781-Turk-St-San-Francisco-CA-94115/15085037_zpid/,3.0,1.5,1450.0,condo,"(37.7819539, -122.4207223)"
1705,House For Sale,2100 Broadway St,San Francisco,CA,94115,17800000.0,"6 bds , 5 ba , 8,900 sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/2100-Broadway-St-San-Francisco-CA-94115/15072640_zpid/,6.0,5.0,8900.0,house,"(37.7964703, -122.4171937)"
1706,Condo For Sale,2999 California St APT 53,San Francisco,CA,94115,659000.0,"Studio , 1 ba , 613 sqft",,https://www.zillow.com/homedetails/2999-California-St-APT-53-San-Francisco-CA-94115/2092438730_zpid/,0.0,1.0,613.0,condo,
1707,Condo For Sale,35 Western Shore Ln APT 3,San Francisco,CA,94115,575000.0,"2 bds , 1 ba , 840 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/35-Western-Shore-Ln-APT-3-San-Francisco-CA-94115/64972035_zpid/,2.0,1.0,840.0,condo,
1708,Condo For Sale,1366 Turk St APT 1A,San Francisco,CA,94115,1495000.0,"2 bds , 2 ba , 1,533 sqft",RE/MAX Westlake Investments,https://www.zillow.com/homedetails/1366-Turk-St-APT-1A-San-Francisco-CA-94115/67394408_zpid/,2.0,2.0,1533.0,condo,
1709,Condo For Sale,2945 Pacific Ave APT 9,San Francisco,CA,94115,1295000.0,"1 bd , 1 ba , 1,032 sqft",Compass,https://www.zillow.com/homedetails/2945-Pacific-Ave-APT-9-San-Francisco-CA-94115/15081117_zpid/,1.0,1.0,1032.0,condo,
1710,Co-op For Sale,1465 Laguna St APT 4,San Francisco,CA,94115,580000.0,"2 bds , 1 ba , 850 sqft",Better Homes and Gardens Real Estate Thrive,https://www.zillow.com/homedetails/1465-Laguna-St-APT-4-San-Francisco-CA-94115/67447643_zpid/,2.0,1.0,850.0,coop,
1711,Apartment For Sale,2136 Broderick St,San Francisco,CA,94115,6400000.0,"Studio , -- ba , 6,585 sqft","Paragon Coml. Brokerage, Inc",https://www.zillow.com/homedetails/2136-Broderick-St-San-Francisco-CA-94115/2106364114_zpid/,0.0,,6585.0,apartment,"(37.7900301632653, -122.442445387755)"
1712,New Construction,2121 Webster Street G # 4,San Francisco,CA,94115,13850000.0,"3 bds , 4 ba , 3,128 sqft",,https://www.zillow.com/homedetails/2121-Webster-Street-G-4-San-Francisco-CA-94115/2091508813_zpid/,3.0,4.0,3128.0,new,
1733,Apartment For Sale,1498 Underwood Ave,San Francisco,CA,94124,795000.0,"Studio , -- ba , 2,030 sqft","Renovation Design Realty, Inc.",https://www.zillow.com/homedetails/1498-Underwood-Ave-San-Francisco-CA-94124/15154175_zpid/,0.0,,2030.0,apartment,"(37.728723, -122.389794)"
1734,House For Sale,86 Silverview Dr,San Francisco,CA,94124,719000.0,"2 bds , 2 ba , 1,317 sqft",Engel & Volkers San Francisco,https://www.zillow.com/homedetails/86-Silverview-Dr-San-Francisco-CA-94124/15156940_zpid/,2.0,2.0,1317.0,house,"(37.7335678052416, -122.396471228424)"
1736,Condo For Sale,1780 Bancroft Ave UNIT 521,San Francisco,CA,94124,522980.0,"3 bds , 2 ba , 1,310 sqft",Sequoia Real Estate,https://www.zillow.com/homedetails/1780-Bancroft-Ave-UNIT-521-San-Francisco-CA-94124/116156253_zpid/,3.0,2.0,1310.0,condo,
1758,New Construction,201 Folsom St # 34E,San Francisco,CA,94105,3395000.0,"3 bds , 3 ba , 1,780 sqft",,https://www.zillow.com/homedetails/201-Folsom-St-34E-San-Francisco-CA-94105/2091034514_zpid/,3.0,3.0,1780.0,new,
1759,Condo For Sale,301 Mission St APT 9C,San Francisco,CA,94105,1700000.0,"2 bds , 2.5 ba , 1,583 sqft","Helena Geng, Broker",https://www.zillow.com/homedetails/301-Mission-St-APT-9C-San-Francisco-CA-94105/111710910_zpid/,2.0,2.5,1583.0,condo,
1761,Condo For Sale,301 Mission St APT 45C,San Francisco,CA,94105,2600000.0,"2 bds , 2 ba , 1,602 sqft",,https://www.zillow.com/homedetails/301-Mission-St-APT-45C-San-Francisco-CA-94105/114316453_zpid/,2.0,2.0,1602.0,condo,
1763,House For Sale,616 Carolina St,San Francisco,CA,94107,2249000.0,"3 bds , 3 ba , 2,328 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/616-Carolina-St-San-Francisco-CA-94107/15149850_zpid/,3.0,3.0,2328.0,house,"(37.7607708275858, -122.400341767141)"
1769,Coming Soon,77 Dow Pl APT 106,San Francisco,CA,94107,1110000.0,"1 bd , 1.5 ba , 1,256 sqft",Climb Real Estate,https://www.zillow.com/homedetails/77-Dow-Pl-APT-106-San-Francisco-CA-94107/61287356_zpid/,1.0,1.5,1256.0,coming,
1771,House For Sale,1330 20th St,San Francisco,CA,94107,1995000.0,"4 bds , 3 ba , 1,625 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1330-20th-St-San-Francisco-CA-94107/15149655_zpid/,4.0,3.0,1625.0,house,"(37.760202755102, -122.394714897959)"
1772,Condo For Sale,18 Clyde St,San Francisco,CA,94107,879000.0,"3 bds , 1 ba , 850 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/18-Clyde-St-San-Francisco-CA-94107/2136606014_zpid/,3.0,1.0,850.0,condo,"(37.7786158333333, -122.394164166667)"
1773,Condo For Sale,8 Jennifer Pl,San Francisco,CA,94107,839000.0,"1 bd , 1 ba , 1,284 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/8-Jennifer-Pl-San-Francisco-CA-94107/80738689_zpid/,1.0,1.0,1284.0,condo,"(37.77995175, -122.40246)"
1775,Apartment For Sale,2080 3rd St APT 5,San Francisco,CA,94107,799000.0,"1 bd , 1.5 ba , 1,001 sqft",Climb Real Estate,https://www.zillow.com/homedetails/2080-3rd-St-APT-5-San-Francisco-CA-94107/80746845_zpid/,1.0,1.5,1001.0,apartment,
1776,Condo For Sale,801 Indiana St UNIT 160,San Francisco,CA,94107,1345000.0,"2 bds , 2 ba , 1,243 sqft",Vanguard Properties,https://www.zillow.com/homedetails/801-Indiana-St-UNIT-160-San-Francisco-CA-94107/111932882_zpid/,2.0,2.0,1243.0,condo,
1779,Condo For Sale,555 4th St UNIT 716,San Francisco,CA,94107,825000.0,"1 bd , 1 ba , 670 sqft",Vanguard Properties,https://www.zillow.com/homedetails/555-4th-St-UNIT-716-San-Francisco-CA-94107/79846532_zpid/,1.0,1.0,670.0,condo,
1787,Condo For Sale,1250 Washington St,San Francisco,CA,94108,1325000.0,"3 bds , 2 ba , 1,600 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1250-Washington-St-San-Francisco-CA-94108/2122438473_zpid/,3.0,2.0,1600.0,condo,"(37.7942945950256, -122.413859552227)"
1795,House For Sale,1762 32nd Ave,San Francisco,CA,94122,1188000.0,"3 bds , 3 ba , 1,560 sqft",Coldwell Banker Res. R.E. Svcs,https://www.zillow.com/homedetails/1762-32nd-Ave-San-Francisco-CA-94122/15110765_zpid/,3.0,3.0,1560.0,house,"(37.7543497346939, -122.490348612245)"
1804,Auction,1315 39th Ave,San Francisco,CA,94122,1120000.0,"3 bds , 1 ba , 1,690 sqft",,https://www.zillow.com/homedetails/1315-39th-Ave-San-Francisco-CA-94122/15103772_zpid/,3.0,1.0,1690.0,auction,"(37.7622584285714, -122.498633857143)"
